tokens	nar	ctc_beam_10	ar_greedy	ar_beam_5
17	0.257	0.376	1.128053903579712	2.100954532623291
17	0.278	0.396	0.9455015659332275	1.8117449283599854
14	0.276	0.348	0.8560280799865723	1.538794755935669
8	0.221	0.295	0.6535613536834717	1.0777690410614014
9	0.236	0.317	0.6345615386962891	1.3580119609832764
18	0.29000000000000004	0.473	1.0781352519989014	2.127138614654541
11	0.236	0.33599999999999997	0.7506823539733887	1.3793511390686035
15	0.289	0.509	1.5695319175720215	3.5026326179504395
5	0.20500000000000002	0.259	0.47566986083984375	0.8386135101318359
15	0.246	0.406	1.05037522315979	1.9120595455169678
11	0.28400000000000003	0.45599999999999996	1.0088880062103271	1.7578790187835693
19	0.279	0.42300000000000004	1.210343360900879	2.543527126312256
14	0.232	0.385	1.0481715202331543	2.3252830505371094
19	0.309	0.478	1.4787042140960693	3.180920362472534
8	0.248	0.28800000000000003	0.7924587726593018	1.2235243320465088
18	0.256	0.384	1.171032190322876	2.2254273891448975
10	0.29800000000000004	0.43	0.9058108329772949	1.772125005722046
26	0.33999999999999997	0.663	1.7972564697265625	3.7089600563049316
20	0.346	0.525	1.2565739154815674	2.8050973415374756
17	0.28300000000000003	0.42500000000000004	1.0864570140838623	2.1573538780212402
18	0.291	0.469	1.1877992153167725	2.489231586456299
17	0.27299999999999996	0.431	1.0890095233917236	2.1520440578460693
7	0.236	0.265	0.554128885269165	0.8253941535949707
7	0.22999999999999998	0.263	0.5628011226654053	0.8264784812927246
19	0.275	0.392	1.0094525814056396	2.0359389781951904
14	0.29800000000000004	0.399	0.9710323810577393	2.124410629272461
24	0.34299999999999997	0.488	1.659515619277954	3.2320544719696045
14	0.314	0.42200000000000004	1.222684621810913	2.327449083328247
9	0.221	0.309	0.6729292869567871	1.1289572715759277
6	0.253	0.384	1.3660919666290283	2.662418842315674
17	0.333	0.485	1.3206145763397217	2.9042930603027344
13	0.261	0.387	0.9475338459014893	1.832141399383545
30	0.313	0.571	2.0741207599639893	4.5556480884552
32	0.361	0.657	2.5255439281463623	6.168607473373413
28	0.355	0.5589999999999999	1.771932601928711	3.6392107009887695
15	0.384	0.6659999999999999	2.1123158931732178	5.012912750244141
28	0.352	0.5589999999999999	1.8745405673980713	4.0506978034973145
27	0.348	0.56	1.7489244937896729	3.777904987335205
20	0.321	0.496	1.4305367469787598	3.0316269397735596
5	0.227	0.26	0.4625861644744873	0.6557457447052002
11	0.25	0.353	0.8940329551696777	1.5196168422698975
19	0.355	0.518	1.7114126682281494	4.048306465148926
21	0.322	0.501	1.5797984600067139	2.9776246547698975
20	0.328	0.517	1.768333911895752	3.700751781463623
14	0.324	0.503	1.2816598415374756	2.6991734504699707
14	0.28600000000000003	0.381	1.0237407684326172	1.7372450828552246
8	0.23500000000000001	0.28400000000000003	0.6581203937530518	1.1295742988586426
17	0.277	0.397	1.1941707134246826	2.4237067699432373
40	0.44199999999999995	0.81	3.0156729221343994	7.9575018882751465
20	0.329	0.519	1.402160882949829	2.942586898803711
14	0.28500000000000003	0.361	0.9343969821929932	2.0294363498687744
5	0.225	0.27899999999999997	0.4935448169708252	0.6514205932617188
21	0.364	0.501	1.5826220512390137	3.1464130878448486
13	0.282	0.4	0.9253723621368408	1.7090508937835693
9	0.35	0.5529999999999999	1.4309844970703125	2.7559776306152344
11	0.297	0.43200000000000005	1.0009198188781738	1.6697790622711182
18	0.31	0.432	1.261237382888794	2.2475249767303467
12	0.298	0.43300000000000005	1.1475884914398193	1.8926703929901123
9	0.263	0.34199999999999997	0.7806797027587891	1.227201223373413
19	0.369	0.5720000000000001	1.4931848049163818	3.1863441467285156
23	0.32	0.531	1.6917171478271484	3.7029309272766113
5	0.196	0.259	0.5599339008331299	0.8864080905914307
20	0.361	0.55	1.6189122200012207	2.7605836391448975
6	0.209	0.263	0.484189510345459	0.7770888805389404
12	0.27899999999999997	0.364	0.9969258308410645	1.9420175552368164
20	0.305	0.485	1.42486572265625	3.477975606918335
22	0.346	0.511	1.6349854469299316	3.0217690467834473
6	0.242	0.29000000000000004	0.5139377117156982	1.0196597576141357
20	0.314	0.52	1.5392885208129883	3.1910529136657715
38	0.46399999999999997	0.879	2.778186321258545	7.913186073303223
25	0.36	0.531	1.6897728443145752	3.3753347396850586
19	0.401	0.668	2.156752824783325	5.2773520946502686
23	0.331	0.513	1.5793404579162598	3.3709752559661865
23	0.385	0.617	1.6962454319000244	3.709108829498291
11	0.28200000000000003	0.386	1.1056063175201416	1.993755578994751
15	0.265	0.44999999999999996	0.9353573322296143	1.8759987354278564
6	0.235	0.281	0.5528271198272705	0.8539519309997559
21	0.338	0.534	1.6243071556091309	3.4509389400482178
13	0.265	0.365	0.9085488319396973	1.4976527690887451
17	0.301	0.511	1.3372437953948975	2.9027442932128906
6	0.238	0.30300000000000005	0.6437604427337646	1.0093669891357422
15	0.262	0.346	1.067535638809204	1.803588628768921
12	0.28	0.365	0.8870401382446289	1.972196340560913
8	0.22199999999999998	0.28700000000000003	0.7270445823669434	1.228729248046875
23	0.402	0.616	2.2121267318725586	5.387472629547119
15	0.28200000000000003	0.377	0.9602451324462891	1.7577202320098877
17	0.351	0.531	1.516263484954834	3.088624954223633
9	0.252	0.29100000000000004	0.6245200634002686	1.2858304977416992
20	0.382	0.617	2.4074838161468506	5.887860298156738
19	0.277	0.455	1.310703992843628	2.4347052574157715
10	0.233	0.291	0.8807985782623291	1.4893243312835693
28	0.365	0.626	1.8710110187530518	3.789839029312134
32	0.43000000000000005	0.76	2.3100857734680176	5.176849126815796
13	0.33199999999999996	0.469	1.0928397178649902	2.4287874698638916
8	0.23399999999999999	0.27799999999999997	0.6219711303710938	1.1040880680084229
20	0.32899999999999996	0.502	1.4553329944610596	2.8102455139160156
20	0.309	0.445	1.320035457611084	2.5259010791778564
21	0.325	0.448	1.3177485466003418	3.466662883758545
15	0.33699999999999997	0.449	1.1468195915222168	2.1881351470947266
40	0.423	0.734	2.8256936073303223	7.2102155685424805
19	0.304	0.474	1.2735159397125244	2.4176905155181885
33	0.422	0.752	2.5762224197387695	5.983909606933594
20	0.271	0.438	1.543851613998413	2.5724542140960693
21	0.315	0.507	1.4229907989501953	2.8200268745422363
5	0.263	0.32	0.6444478034973145	1.2705888748168945
18	0.368	0.6100000000000001	1.565354347229004	3.4646902084350586
7	0.228	0.28300000000000003	0.5906617641448975	1.1117651462554932
7	0.21700000000000003	0.324	0.6642146110534668	1.0232517719268799
13	0.292	0.47	1.2739582061767578	2.548656702041626
6	0.22000000000000003	0.252	0.5498766899108887	0.7266194820404053
27	0.381	0.6819999999999999	2.0219385623931885	4.734772443771362
16	0.262	0.405	1.0268406867980957	2.2373201847076416
14	0.272	0.367	1.1967387199401855	2.4297828674316406
8	0.259	0.316	0.9371922016143799	1.7137188911437988
42	0.505	0.8720000000000001	3.4235165119171143	9.190493822097778
7	0.24	0.29900000000000004	0.579970121383667	1.151850938796997
16	0.379	0.504	1.0490193367004395	2.191329002380371
16	0.267	0.348	0.9696986675262451	1.848799467086792
7	0.22599999999999998	0.297	0.6390419006347656	1.209789514541626
19	0.28300000000000003	0.46699999999999997	1.1986939907073975	2.268425226211548
5	0.217	0.28	0.5708308219909668	0.9865889549255371
21	0.308	0.453	1.2935612201690674	2.5851526260375977
36	0.46299999999999997	0.891	3.4816603660583496	8.96485686302185
10	0.264	0.41000000000000003	0.9787640571594238	1.9465711116790771
9	0.209	0.29800000000000004	0.649097204208374	1.1207640171051025
34	0.378	0.667	2.483682632446289	5.68189263343811
21	0.28800000000000003	0.472	1.7487409114837646	3.748913288116455
36	0.4	0.649	2.25410795211792	5.257090091705322
16	0.315	0.438	1.278916597366333	2.2467050552368164
11	0.255	0.311	0.7968850135803223	1.4572083950042725
27	0.374	0.624	2.0359015464782715	4.736246109008789
6	0.289	0.326	0.7689502239227295	1.2369050979614258
11	0.274	0.319	0.7116858959197998	1.5190603733062744
20	0.305	0.439	1.3451087474822998	2.670457363128662
23	0.321	0.5880000000000001	1.622607946395874	3.550269842147827
10	0.224	0.291	0.7204341888427734	1.3451006412506104
23	0.348	0.509	1.5159592628479004	2.8523168563842773
24	0.34299999999999997	0.579	1.766505241394043	4.007344722747803
30	0.34800000000000003	0.623	2.0766007900238037	4.915704965591431
21	0.313	0.5700000000000001	1.522303819656372	2.979778289794922
44	0.45999999999999996	0.802	2.9673492908477783	7.401623249053955
22	0.35	0.503	1.8692688941955566	3.673257827758789
34	0.364	0.6819999999999999	2.406895399093628	5.312669515609741
37	0.381	0.762	2.8818461894989014	7.117818117141724
18	0.275	0.477	1.2068603038787842	2.2953202724456787
11	0.25	0.38	0.8837401866912842	1.4018347263336182
22	0.375	0.663	2.3882625102996826	6.01874041557312
38	0.45599999999999996	0.835	3.1973695755004883	7.836287498474121
18	0.384	0.5660000000000001	1.56577730178833	3.2026867866516113
47	0.569	1.057	4.630252838134766	25.476752996444702
21	0.33299999999999996	0.601	1.6099212169647217	3.431687355041504
9	0.258	0.33599999999999997	0.7642843723297119	1.258497714996338
6	0.245	0.32	0.6758749485015869	1.0665583610534668
19	0.33899999999999997	0.521	1.587989091873169	3.8754777908325195
25	0.339	0.5720000000000001	1.828178882598877	3.7090985774993896
25	0.373	0.5740000000000001	1.6492607593536377	3.9526824951171875
16	0.34600000000000003	0.5269999999999999	1.0995001792907715	2.0768678188323975
17	0.285	0.49	1.3494346141815186	2.727142572402954
12	0.276	0.375	0.8168156147003174	1.9968392848968506
9	0.227	0.313	0.6524043083190918	1.6538705825805664
3	0.22	0.259	0.46210503578186035	0.8136928081512451
4	0.21500000000000002	0.28	0.42625999450683594	0.5591561794281006
5	0.262	0.35	0.9919328689575195	1.4305388927459717
23	0.337	0.536	1.5050280094146729	3.3091697692871094
17	0.332	0.42700000000000005	1.316776990890503	2.6454432010650635
6	0.249	0.295	0.619171142578125	1.1184914112091064
30	0.34199999999999997	0.634	2.083054780960083	4.71723484992981
6	0.22	0.268	0.4956068992614746	1.12506103515625
10	0.272	0.399	0.7791213989257812	1.5209825038909912
14	0.299	0.456	1.1418402194976807	2.3427376747131348
23	0.304	0.5860000000000001	1.6946303844451904	3.758575916290283
12	0.25	0.434	1.0185790061950684	2.003038167953491
18	0.264	0.355	1.1424775123596191	2.0847558975219727
8	0.203	0.289	0.6466503143310547	0.967796802520752
30	0.32	0.605	1.8961515426635742	4.338712692260742
33	0.46499999999999997	0.757	2.090787887573242	5.876864194869995
8	0.22899999999999998	0.27599999999999997	0.5792942047119141	0.8272619247436523
7	0.254	0.294	0.6972684860229492	1.1468589305877686
11	0.265	0.423	0.695568323135376	1.4495251178741455
10	0.25	0.317	0.6279823780059814	1.1919209957122803
29	0.381	0.651	1.9522206783294678	4.447723865509033
11	0.269	0.316	0.7560350894927979	1.6865990161895752
25	0.35800000000000004	0.603	1.6021983623504639	3.316545009613037
11	0.26	0.312	0.8615741729736328	1.4936320781707764
27	0.338	0.662	1.7206947803497314	3.8224267959594727
14	0.278	0.41700000000000004	0.9657928943634033	1.7397024631500244
18	0.29500000000000004	0.47	1.3328912258148193	2.4662654399871826
24	0.314	0.5249999999999999	1.5266261100769043	3.098018169403076
43	0.495	0.909	3.2959487438201904	7.845004558563232
25	0.419	0.663	1.9037995338439941	4.553091764450073
6	0.224	0.291	0.5506496429443359	0.8364529609680176
14	0.269	0.368	0.9286477565765381	1.7221574783325195
7	0.227	0.28800000000000003	0.6007709503173828	0.9939610958099365
22	0.309	0.5349999999999999	1.647914171218872	3.8995773792266846
3	0.21000000000000002	0.22	0.42893362045288086	0.7710762023925781
18	0.272	0.404	1.0050313472747803	2.0765254497528076
26	0.312	0.546	1.615368127822876	3.6340785026550293
8	0.22	0.33999999999999997	0.9343647956848145	1.6171891689300537
13	0.32599999999999996	0.539	1.6784377098083496	3.370840311050415
34	0.414	0.737	2.3623414039611816	5.62697434425354
21	0.333	0.61	1.6364829540252686	3.4111931324005127
9	0.241	0.373	0.804262638092041	1.3898005485534668
18	0.274	0.439	1.24741530418396	2.3098325729370117
16	0.251	0.428	1.013936996459961	1.8379812240600586
23	0.328	0.626	1.571305513381958	2.8821353912353516
6	0.208	0.28900000000000003	0.5788183212280273	1.0166592597961426
15	0.25	0.43	0.9007043838500977	1.957571268081665
11	0.242	0.323	0.7191648483276367	1.3429062366485596
13	0.272	0.445	1.367940902709961	2.8431849479675293
23	0.34099999999999997	0.546	1.8318462371826172	4.284552574157715
13	0.25	0.361	0.9431881904602051	1.9302449226379395
13	0.244	0.388	0.9304354190826416	1.6384012699127197
8	0.233	0.29300000000000004	0.5848822593688965	1.1523277759552002
17	0.278	0.45499999999999996	1.0694193840026855	2.022465467453003
5	0.22299999999999998	0.28200000000000003	0.45006322860717773	0.7620255947113037
24	0.341	0.599	1.811166524887085	3.9120335578918457
14	0.256	0.361	0.8977851867675781	1.8605284690856934
7	0.22499999999999998	0.271	0.6103513240814209	1.2703661918640137
29	0.34	0.627	2.0896847248077393	4.947032690048218
14	0.251	0.355	1.0212080478668213	1.9191889762878418
36	0.46099999999999997	0.7849999999999999	3.215575933456421	7.450309753417969
28	0.38899999999999996	0.669	2.0629377365112305	5.404634475708008
24	0.348	0.524	1.3664214611053467	3.1891403198242188
26	0.377	0.687	2.081357002258301	4.729764223098755
8	0.249	0.321	0.8678009510040283	1.7849915027618408
19	0.316	0.42600000000000005	1.2712719440460205	2.3438446521759033
10	0.23600000000000002	0.29900000000000004	0.9351263046264648	1.5284063816070557
8	0.258	0.307	0.6081080436706543	1.0398061275482178
6	0.234	0.278	0.48188281059265137	0.9414823055267334
12	0.25	0.376	0.8517353534698486	1.7839548587799072
7	0.237	0.309	0.640531063079834	1.206951379776001
19	0.328	0.542	1.7094945907592773	3.9364421367645264
15	0.263	0.422	1.105828046798706	2.5311684608459473
7	0.22	0.27899999999999997	0.6210460662841797	1.2577567100524902
13	0.257	0.345	0.8387079238891602	1.8750271797180176
15	0.257	0.355	0.9490442276000977	2.0124194622039795
19	0.263	0.368	1.1128301620483398	2.184969425201416
37	0.46799999999999997	0.901	3.022692918777466	7.675121545791626
10	0.29300000000000004	0.434	1.0937542915344238	2.0097479820251465
12	0.233	0.32599999999999996	0.8078391551971436	1.3919639587402344
13	0.258	0.385	0.9534952640533447	1.7865564823150635
27	0.368	0.5660000000000001	1.8634533882141113	3.9169955253601074
9	0.222	0.304	0.651115894317627	1.0302729606628418
7	0.195	0.237	0.5016016960144043	0.8132927417755127
16	0.28400000000000003	0.43000000000000005	1.1269636154174805	2.0827314853668213
36	0.43	0.747	2.4465956687927246	5.774778366088867
20	0.335	0.589	1.6679174900054932	3.902247905731201
16	0.301	0.439	1.0462861061096191	2.078259229660034
16	0.321	0.511	1.4207980632781982	3.061368703842163
22	0.397	0.614	1.7858612537384033	3.3348610401153564
12	0.28500000000000003	0.379	0.8745946884155273	1.5952427387237549
14	0.269	0.4	0.913154125213623	1.691532850265503
17	0.273	0.449	1.2420010566711426	2.3142755031585693
19	0.33	0.51	1.4828534126281738	2.7556867599487305
9	0.266	0.395	0.8877131938934326	1.4936742782592773
31	0.542	1.031	3.492605447769165	9.614959001541138
20	0.369	0.634	2.285081386566162	5.013627529144287
10	0.22899999999999998	0.29600000000000004	0.6396195888519287	1.2090678215026855
2	0.20900000000000002	0.25	0.41684794425964355	0.6511120796203613
30	0.46099999999999997	0.859	2.461372137069702	6.523818254470825
11	0.254	0.318	0.792776346206665	1.3694887161254883
7	0.224	0.268	0.5595300197601318	0.8978350162506104
22	0.322	0.587	1.4281907081604004	2.75789475440979
33	0.43199999999999994	0.7769999999999999	2.403989791870117	7.28212571144104
26	0.38899999999999996	0.738	2.1849257946014404	5.385844945907593
28	0.333	0.647	1.870281457901001	4.289357900619507
12	0.26	0.35	0.6831295490264893	1.4966168403625488
29	0.37	0.656	2.0635838508605957	4.485833168029785
48	0.59	1.1280000000000001	4.351769924163818	14.304738521575928
21	0.367	0.5469999999999999	1.3650951385498047	2.934725284576416
13	0.34199999999999997	0.475	1.2890424728393555	2.660867691040039
34	0.41100000000000003	0.7090000000000001	2.0935561656951904	4.977376699447632
28	0.32	0.5289999999999999	1.7879281044006348	4.006850242614746
14	0.384	0.615	2.006570339202881	4.336147785186768
32	0.41	0.765	2.666536569595337	6.268698215484619
5	0.207	0.28600000000000003	0.5189492702484131	0.9074935913085938
13	0.248	0.359	1.0317566394805908	2.137948513031006
6	0.22699999999999998	0.279	0.5505771636962891	1.112471580505371
9	0.218	0.302	0.6695637702941895	1.2735729217529297
7	0.246	0.348	0.7836527824401855	1.5090956687927246
9	0.266	0.34199999999999997	0.6236331462860107	1.4290761947631836
17	0.26	0.393	1.1775226593017578	2.378293752670288
10	0.254	0.33799999999999997	0.777592658996582	1.4954278469085693
8	0.22	0.306	0.6597881317138672	1.362701177597046
8	0.243	0.33699999999999997	0.7121365070343018	1.0831186771392822
5	0.224	0.256	0.4535682201385498	0.7624659538269043
9	0.216	0.304	0.6665053367614746	1.1185646057128906
5	0.215	0.28500000000000003	0.6306710243225098	1.2182316780090332
11	0.222	0.34199999999999997	0.9260280132293701	1.5662894248962402
8	0.221	0.317	0.707909345626831	1.364492654800415
8	0.268	0.357	0.8742935657501221	1.4823596477508545
30	0.389	0.616	2.2137768268585205	5.6533308029174805
11	0.239	0.29700000000000004	0.7527964115142822	1.3871548175811768
5	0.221	0.27899999999999997	0.46521449089050293	0.8852405548095703
21	0.318	0.508	1.430774450302124	2.7382185459136963
11	0.248	0.321	0.7487375736236572	1.4637565612792969
12	0.244	0.355	0.8456230163574219	1.7218849658966064
23	0.335	0.515	1.6720802783966064	3.468233585357666
5	0.22699999999999998	0.28900000000000003	0.47213268280029297	0.9353902339935303
8	0.265	0.325	0.7245125770568848	1.3726825714111328
12	0.274	0.353	0.8096926212310791	1.7465505599975586
6	0.23299999999999998	0.252	0.5548100471496582	0.9586727619171143
6	0.217	0.236	0.5083563327789307	0.9558191299438477
10	0.237	0.384	0.8359048366546631	1.5338315963745117
23	0.33399999999999996	0.5349999999999999	2.0600759983062744	3.433539390563965
11	0.298	0.522	1.1783626079559326	2.666001796722412
19	0.28	0.434	1.2841510772705078	2.4679460525512695
11	0.274	0.362	0.942103385925293	1.8043451309204102
13	0.32099999999999995	0.453	1.1077017784118652	2.3766047954559326
9	0.223	0.297	0.7022562026977539	1.1434848308563232
11	0.288	0.362	0.922191858291626	1.5239663124084473
11	0.291	0.39	1.0109970569610596	2.3926446437835693
26	0.321	0.5329999999999999	1.6122984886169434	3.3354899883270264
20	0.319	0.474	1.2772746086120605	2.5318779945373535
17	0.287	0.41700000000000004	1.1393938064575195	2.2348434925079346
12	0.254	0.345	0.800656795501709	1.551790714263916
21	0.34199999999999997	0.541	1.5867629051208496	3.2744669914245605
13	0.274	0.358	0.9020915031433105	1.4595279693603516
20	0.348	0.542	1.6251144409179688	3.1915066242218018
9	0.22599999999999998	0.27	0.6444940567016602	1.0258533954620361
15	0.29900000000000004	0.44	1.1548285484313965	2.202639102935791
5	0.213	0.264	0.4679381847381592	0.8572609424591064
16	0.27999999999999997	0.447	1.3999519348144531	2.900294780731201
5	0.254	0.34	0.7364726066589355	1.2775814533233643
16	0.309	0.451	1.1943254470825195	2.3903427124023438
15	0.255	0.356	1.0398266315460205	2.020015001296997
8	0.219	0.261	0.5321617126464844	1.0344696044921875
14	0.295	0.478	1.0882272720336914	2.216975212097168
15	0.269	0.41200000000000003	1.0720841884613037	2.1638593673706055
10	0.22299999999999998	0.301	0.7077672481536865	1.3289730548858643
12	0.242	0.33399999999999996	0.9384984970092773	1.706775426864624
10	0.22999999999999998	0.30200000000000005	0.7326982021331787	1.3455829620361328
24	0.32	0.5680000000000001	1.7192249298095703	3.624854564666748
10	0.254	0.324	0.7590939998626709	1.1504454612731934
15	0.252	0.33299999999999996	1.007491111755371	1.9895555973052979
22	0.36	0.59	1.9702413082122803	4.125257968902588
32	0.413	0.717	2.235006332397461	5.4017133712768555
18	0.326	0.505	1.4716744422912598	3.1742773056030273
25	0.345	0.534	1.9097082614898682	3.8061094284057617
8	0.245	0.323	0.5583400726318359	0.9622056484222412
6	0.237	0.306	0.7284791469573975	1.1402630805969238
11	0.26	0.40800000000000003	0.9425792694091797	1.4569995403289795
4	0.438	0.812	3.114461660385132	8.426895380020142
29	0.354	0.569	1.9535200595855713	4.784651041030884
44	0.449	0.8879999999999999	3.6886894702911377	10.392437934875488
18	0.275	0.484	1.3903005123138428	2.8442139625549316
24	0.34099999999999997	0.558	1.7329411506652832	3.3811182975769043
50	0.484	0.77	3.003520965576172	7.508098602294922
26	0.408	0.626	1.8543386459350586	5.193873405456543
34	0.366	0.656	2.2194101810455322	5.337313175201416
14	0.261	0.41900000000000004	1.2947986125946045	2.647228479385376
36	0.469	0.9019999999999999	3.2744808197021484	9.160562992095947
26	0.337	0.544	1.998286485671997	4.428072214126587
28	0.40700000000000003	0.683	2.575375556945801	6.065580606460571
20	0.33799999999999997	0.483	1.5146541595458984	3.267265558242798
13	0.26	0.44000000000000006	0.9441261291503906	1.7703979015350342
28	0.356	0.548	2.1214897632598877	4.840555906295776
23	0.319	0.6020000000000001	1.639871597290039	3.230222702026367
37	0.46099999999999997	0.8660000000000001	2.9314827919006348	6.789860248565674
17	0.24	0.326	1.025472640991211	2.047774076461792
7	0.214	0.275	0.5756077766418457	0.9500160217285156
26	0.32999999999999996	0.5920000000000001	1.5792264938354492	3.250612497329712
28	0.37	0.609	2.11732816696167	4.882585525512695
23	0.306	0.42600000000000005	1.4664051532745361	3.004408836364746
22	0.384	0.5509999999999999	1.4125888347625732	3.6571950912475586
19	0.39999999999999997	0.483	1.433471918106079	3.5094993114471436
33	0.39	0.7030000000000001	2.449880599975586	5.797383069992065
9	0.266	0.392	0.9454381465911865	1.521892786026001
15	0.342	0.5489999999999999	1.7930197715759277	3.913203001022339
27	0.43600000000000005	0.658	1.9698452949523926	4.3210227489471436
29	0.475	0.7270000000000001	2.490312099456787	6.066789627075195
16	0.35500000000000004	0.527	1.5641634464263916	3.443331480026245
32	0.44999999999999996	0.779	3.027937650680542	7.637375831604004
8	0.254	0.364	1.0283172130584717	2.006211042404175
33	0.33399999999999996	0.618	2.0854687690734863	4.6557981967926025
51	0.57	1.097	4.328571557998657	13.51950478553772
12	0.262	0.379	0.9731650352478027	1.7432968616485596
21	0.309	0.529	1.4407243728637695	3.2202670574188232
19	0.367	0.671	1.7669878005981445	3.802612543106079
50	0.478	0.95	3.198167562484741	8.485523223876953
18	0.356	0.565	1.649670124053955	3.3024094104766846
30	0.376	0.651	2.0375895500183105	4.671404123306274
4	0.507	0.9770000000000001	3.8127989768981934	10.777329921722412
10	0.24	0.33	0.8029687404632568	1.4379544258117676
25	0.42400000000000004	0.659	2.2080605030059814	5.115786790847778
9	0.29200000000000004	0.371	0.7566196918487549	1.1814429759979248
25	0.378	0.632	1.753875732421875	4.227961540222168
37	0.454	0.8140000000000001	3.222101926803589	7.935406684875488
25	0.364	0.5509999999999999	1.748337745666504	3.495953321456909
22	0.325	0.5449999999999999	1.770862340927124	3.082780599594116
27	0.349	0.546	1.6919639110565186	3.78824520111084
35	0.384	0.626	2.381568193435669	5.702466726303101
23	0.33799999999999997	0.599	1.7342331409454346	3.5868449211120605
40	0.474	0.808	2.842128038406372	6.686408042907715
35	0.384	0.667	2.5071887969970703	5.346799850463867
15	0.28400000000000003	0.41300000000000003	1.069324016571045	2.217585802078247
52	0.591	1.096	4.667121171951294	11.461262941360474
25	0.334	0.622	2.2171471118927	4.945837497711182
15	0.33799999999999997	0.51	1.3149898052215576	2.650423288345337
8	0.232	0.295	0.6212337017059326	1.003626823425293
15	0.285	0.41100000000000003	0.8744020462036133	1.6870851516723633
37	0.39899999999999997	0.677	2.518817186355591	5.991809844970703
19	0.30000000000000004	0.46599999999999997	1.331756830215454	2.5180270671844482
49	0.599	1.018	3.6514759063720703	9.565555334091187
34	0.491	0.833	3.1330175399780273	6.763393878936768
31	0.499	0.7070000000000001	2.1404869556427	5.247679948806763
44	0.53	0.966	3.534464120864868	10.215887784957886
39	0.53	0.8719999999999999	3.055929660797119	7.51620078086853
28	0.443	0.744	2.4665873050689697	6.009221792221069
59	0.625	1.1720000000000002	4.52962851524353	26.844398975372314
19	0.33699999999999997	0.43200000000000005	1.225858211517334	2.4647884368896484
41	0.538	0.8859999999999999	2.921449899673462	7.434890985488892
18	0.356	0.515	1.279637336730957	3.2682530879974365
43	0.436	0.8160000000000001	3.2793619632720947	8.320760726928711
41	0.526	1.0010000000000001	3.9485397338867188	10.80691385269165
12	0.266	0.379	0.8960654735565186	1.4900634288787842
31	0.43700000000000006	0.659	1.9568259716033936	4.342576026916504
18	0.264	0.379	1.1951491832733154	2.434159517288208
11	0.24000000000000002	0.345	0.896643877029419	1.6029999256134033
27	0.37	0.617	2.177264928817749	4.888589143753052
17	0.315	0.512	1.6450190544128418	3.222923755645752
19	0.35400000000000004	0.619	1.9030451774597168	4.156244993209839
20	0.288	0.494	1.3220176696777344	2.5396177768707275
14	0.321	0.46799999999999997	1.2793521881103516	2.9393744468688965
28	0.366	0.609	2.0304951667785645	4.0453996658325195
18	0.27999999999999997	0.4	1.1821017265319824	2.206482410430908
21	0.329	0.52	1.2023735046386719	3.0183639526367188
10	0.269	0.361	1.073410987854004	2.177847385406494
3	0.22699999999999998	0.329	1.0031144618988037	1.8477346897125244
26	0.358	0.708	2.188351631164551	5.273870229721069
4	0.323	0.621	2.0108132362365723	4.7897303104400635
7	0.258	0.311	0.5724360942840576	1.404317855834961
19	0.32699999999999996	0.496	1.3956501483917236	3.4157447814941406
13	0.261	0.386	0.9034433364868164	1.689096212387085
8	0.248	0.321	0.6378288269042969	1.0486118793487549
23	0.385	0.581	1.6683733463287354	3.742164373397827
36	0.442	0.746	2.81626558303833	6.675802707672119
21	0.346	0.53	1.9756426811218262	4.192000150680542
25	0.39	0.558	1.8883674144744873	4.130780935287476
10	0.257	0.319	0.7471888065338135	1.2878284454345703
18	0.331	0.5249999999999999	1.5441572666168213	3.1527864933013916
16	0.46499999999999997	0.755	2.428072214126587	5.723313570022583
25	0.405	0.637	1.9879894256591797	4.1727190017700195
32	0.476	0.8260000000000001	2.8705947399139404	7.1042609214782715
31	0.44199999999999995	0.8380000000000001	2.8562188148498535	7.346398830413818
23	0.41300000000000003	0.7230000000000001	3.0598771572113037	8.302308559417725
23	0.377	0.695	2.334730863571167	5.798176288604736
15	0.421	0.808	3.0845470428466797	9.005849838256836
30	0.525	0.917	3.324348211288452	7.712000370025635
9	0.326	0.514	1.8061058521270752	3.5440268516540527
40	0.46099999999999997	0.794	3.157663345336914	7.47559666633606
28	0.41	0.778	2.922567367553711	7.78593373298645
26	0.387	0.579	1.8830723762512207	4.10375452041626
33	0.45699999999999996	0.8560000000000001	3.409497022628784	10.447340965270996
27	0.409	0.664	2.327303171157837	5.5124804973602295
34	0.45499999999999996	0.808	3.0630180835723877	8.112142562866211
36	0.45299999999999996	0.776	2.95788311958313	7.8975536823272705
16	0.362	0.665	1.9413373470306396	4.003568410873413
31	0.322	0.5229999999999999	1.9353585243225098	4.6919591426849365
16	0.372	0.5469999999999999	1.5718419551849365	2.935385227203369
24	0.35900000000000004	0.585	1.745422601699829	3.6524837017059326
29	0.367	0.653	2.339439630508423	5.4924232959747314
15	0.34199999999999997	0.591	2.179440498352051	4.91176962852478
20	0.46799999999999997	0.7330000000000001	2.6435768604278564	6.705145835876465
52	0.537	1.093	4.572641849517822	25.332855939865112
30	0.489	0.9550000000000001	2.8749313354492188	7.129924774169922
28	0.41	0.7769999999999999	3.6765592098236084	7.168994903564453
45	0.532	1.01	4.567883014678955	13.167382717132568
40	0.574	1.09	3.9555838108062744	10.414643287658691
11	0.277	0.385	1.2540912628173828	2.2578182220458984
